Airport Identifier,Airport Name,Courtesy Car,Bicycles,Camping,Meals
01UT,,,,,
02UT,,,,,
03UT,,,,,
04UT,,,,,
05UT,,,,,
07UT,,,,,
08UT,,,,,
11UT,,,,,
12UT,,,,,
16UT,,,,,
17U,,,,,
1L7,,,,,
1L8,,,,,
1L9,,,,,
1UT,,,,,
21UT,,,,,
22UT,,,,,
2UT,,,,,
2UT2,,,,,
2UT3,,,,,
2UT5,,,,,
33U,,,,,
38U,,,,,
38UT,,,,,
40U,,,,,
41U,,,,,
42U,,,,,
44U,,,,,
66V,,,,,
69V,,,,,
74V,,,,,
99UT,,,,,
BCE,,,,,
BDG,,,,,
BMC,,,,,
BTF,,,,,
CDC,,,,,
CNY,,,,,
DPG,,,,,
DTA,,,,,
ENV,,,,,
FOM,,,,,
HCR,,,,,
HIF,,,,,
HVE,,,,,
KNB,,,,,
LGU,,,,,
MLF,,,,,
OGD,,,,,
PUC,,,,,
PVU,,,,,
RIF,,,,,
SGU,,,,,
SLC,,,,,
SPK,,,,,
TVY,,,,,
U07,,,,,
U13,,,,,
U14,,,,,
U34,,,,,
U42,,,,,
U52,,,,,
U55,,,,,
U64,,,,,
U69,,,,,
U96,,,,,
UT00,,,,,
UT01,,,,,
UT03,,,,,
UT09,,,,,
UT10,,,,,
UT13,,,,,
UT15,,,,,
UT17,,,,,
UT24,,,,,
UT25,,,,,
UT26,,,,,
UT27,,,,,
UT28,,,,,
UT29,,,,,
UT30,,,,,
UT41,,,,,
UT42,,,,,
UT43,,,,,
UT47,,,,,
UT49,,,,,
UT53,,,,,
UT54,,,,,
UT65,,,,,
UT67,,,,,
UT69,,,,,
UT74,,,,,
UT75,,,,,
UT79,,,,,
UT80,,,,,
UT82,,,,,
UT83,,,,,
UT89,,,,,
UT9,,,,,
UT90,,,,,
UT91,,,,,
UT94,,,,,
UT97,,,,,
VEL,,,,,
